split,group,day,angle,label,RGB,VNIR,VNIR_1000nm,VNIR_800nm
val,Pepper/II/Virus/pot_34,16,0,3,RGB/Pepper/II/Virus/V_16_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,16,15,3,RGB/Pepper/II/Virus/V_16_RGB_15_34.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_15_34.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_15_34.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_15_34.png
val,Pepper/II/Virus/pot_34,17,0,3,RGB/Pepper/II/Virus/V_17_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_17_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_17_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_17_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,18,0,3,RGB/Pepper/II/Virus/V_18_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,18,15,3,RGB/Pepper/II/Virus/V_18_RGB_15_34.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_15_34.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_15_34.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_15_34.png
val,Pepper/II/Virus/pot_34,19,0,3,RGB/Pepper/II/Virus/V_19_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_19_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_19_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_19_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,20,0,3,RGB/Pepper/II/Virus/V_20_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_20_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_20_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_20_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,21,0,3,RGB/Pepper/II/Virus/V_21_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_21_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_21_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_21_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,22,0,3,RGB/Pepper/II/Virus/V_22_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,22,15,3,RGB/Pepper/II/Virus/V_22_RGB_15_34.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_15_34.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_15_34.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_15_34.png
val,Pepper/II/Virus/pot_34,23,0,3,RGB/Pepper/II/Virus/V_23_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_23_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_23_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_23_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,24,0,3,RGB/Pepper/II/Virus/V_24_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_24_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_24_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_24_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,24,15,3,RGB/Pepper/II/Virus/V_24_RGB_15_34.tiff,VNIR/Pepper/II/Virus/V_24_VNIR_15_34.png,VNIR_1000nm/Pepper/II/Virus/V_24_VNIR_1000nm_15_34.png,VNIR_800nm/Pepper/II/Virus/V_24_VNIR_800nm_15_34.png
val,Pepper/II/Virus/pot_34,25,0,3,RGB/Pepper/II/Virus/V_25_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_25_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_25_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_25_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,26,0,3,RGB/Pepper/II/Virus/V_26_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_26_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_26_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_26_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,26,15,3,RGB/Pepper/II/Virus/V_26_RGB_15_34.tiff,VNIR/Pepper/II/Virus/V_26_VNIR_15_34.png,VNIR_1000nm/Pepper/II/Virus/V_26_VNIR_1000nm_15_34.png,VNIR_800nm/Pepper/II/Virus/V_26_VNIR_800nm_15_34.png
val,Pepper/II/Virus/pot_34,27,0,3,RGB/Pepper/II/Virus/V_27_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_27_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_27_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_27_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,28,0,3,RGB/Pepper/II/Virus/V_28_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_28_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_28_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_28_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_34,28,15,3,RGB/Pepper/II/Virus/V_28_RGB_15_34.tiff,VNIR/Pepper/II/Virus/V_28_VNIR_15_34.png,VNIR_1000nm/Pepper/II/Virus/V_28_VNIR_1000nm_15_34.png,VNIR_800nm/Pepper/II/Virus/V_28_VNIR_800nm_15_34.png
val,Pepper/II/Virus/pot_34,29,0,3,RGB/Pepper/II/Virus/V_29_RGB_0_34.tiff,VNIR/Pepper/II/Virus/V_29_VNIR_0_34.png,VNIR_1000nm/Pepper/II/Virus/V_29_VNIR_1000nm_0_34.png,VNIR_800nm/Pepper/II/Virus/V_29_VNIR_800nm_0_34.png
val,Pepper/II/Virus/pot_4,2,0,3,RGB/Pepper/II/Virus/V_2_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_2_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_2_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_2_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,4,0,3,RGB/Pepper/II/Virus/V_4_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,4,5,3,RGB/Pepper/II/Virus/V_4_RGB_5_4.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_5_4.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_5_4.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_5_4.png
val,Pepper/II/Virus/pot_4,6,0,3,RGB/Pepper/II/Virus/V_6_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_6_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_6_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_6_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,6,5,3,RGB/Pepper/II/Virus/V_6_RGB_5_4.tiff,VNIR/Pepper/II/Virus/V_6_VNIR_5_4.png,VNIR_1000nm/Pepper/II/Virus/V_6_VNIR_1000nm_5_4.png,VNIR_800nm/Pepper/II/Virus/V_6_VNIR_800nm_5_4.png
val,Pepper/II/Virus/pot_4,7,0,3,RGB/Pepper/II/Virus/V_7_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_7_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_7_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_7_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,8,5,3,RGB/Pepper/II/Virus/V_8_RGB_5_4.tiff,VNIR/Pepper/II/Virus/V_8_VNIR_5_4.png,VNIR_1000nm/Pepper/II/Virus/V_8_VNIR_1000nm_5_4.png,VNIR_800nm/Pepper/II/Virus/V_8_VNIR_800nm_5_4.png
val,Pepper/II/Virus/pot_4,9,0,3,RGB/Pepper/II/Virus/V_9_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_9_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_9_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_9_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,10,0,3,RGB/Pepper/II/Virus/V_10_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,10,5,3,RGB/Pepper/II/Virus/V_10_RGB_5_4.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_5_4.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_5_4.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_5_4.png
val,Pepper/II/Virus/pot_4,11,0,3,RGB/Pepper/II/Virus/V_11_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_11_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_11_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_11_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,12,0,3,RGB/Pepper/II/Virus/V_12_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_12_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_12_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_12_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,12,5,3,RGB/Pepper/II/Virus/V_12_RGB_5_4.tiff,VNIR/Pepper/II/Virus/V_12_VNIR_5_4.png,VNIR_1000nm/Pepper/II/Virus/V_12_VNIR_1000nm_5_4.png,VNIR_800nm/Pepper/II/Virus/V_12_VNIR_800nm_5_4.png
val,Pepper/II/Virus/pot_4,13,0,3,RGB/Pepper/II/Virus/V_13_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_13_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_13_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_13_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,14,0,3,RGB/Pepper/II/Virus/V_14_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_14_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_14_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_14_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,14,5,3,RGB/Pepper/II/Virus/V_14_RGB_5_4.tiff,VNIR/Pepper/II/Virus/V_14_VNIR_5_4.png,VNIR_1000nm/Pepper/II/Virus/V_14_VNIR_1000nm_5_4.png,VNIR_800nm/Pepper/II/Virus/V_14_VNIR_800nm_5_4.png
val,Pepper/II/Virus/pot_4,15,0,3,RGB/Pepper/II/Virus/V_15_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_15_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_15_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_15_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,16,0,3,RGB/Pepper/II/Virus/V_16_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,16,15,3,RGB/Pepper/II/Virus/V_16_RGB_15_4.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_15_4.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_15_4.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_15_4.png
val,Pepper/II/Virus/pot_4,17,0,3,RGB/Pepper/II/Virus/V_17_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_17_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_17_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_17_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,18,0,3,RGB/Pepper/II/Virus/V_18_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,18,15,3,RGB/Pepper/II/Virus/V_18_RGB_15_4.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_15_4.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_15_4.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_15_4.png
val,Pepper/II/Virus/pot_4,19,0,3,RGB/Pepper/II/Virus/V_19_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_19_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_19_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_19_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,20,0,3,RGB/Pepper/II/Virus/V_20_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_20_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_20_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_20_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,20,15,3,RGB/Pepper/II/Virus/V_20_RGB_15_4.tiff,VNIR/Pepper/II/Virus/V_20_VNIR_15_4.png,VNIR_1000nm/Pepper/II/Virus/V_20_VNIR_1000nm_15_4.png,VNIR_800nm/Pepper/II/Virus/V_20_VNIR_800nm_15_4.png
val,Pepper/II/Virus/pot_4,21,0,3,RGB/Pepper/II/Virus/V_21_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_21_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_21_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_21_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,22,0,3,RGB/Pepper/II/Virus/V_22_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,22,15,3,RGB/Pepper/II/Virus/V_22_RGB_15_4.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_15_4.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_15_4.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_15_4.png
val,Pepper/II/Virus/pot_4,23,0,3,RGB/Pepper/II/Virus/V_23_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_23_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_23_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_23_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,24,0,3,RGB/Pepper/II/Virus/V_24_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_24_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_24_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_24_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,24,15,3,RGB/Pepper/II/Virus/V_24_RGB_15_4.tiff,VNIR/Pepper/II/Virus/V_24_VNIR_15_4.png,VNIR_1000nm/Pepper/II/Virus/V_24_VNIR_1000nm_15_4.png,VNIR_800nm/Pepper/II/Virus/V_24_VNIR_800nm_15_4.png
val,Pepper/II/Virus/pot_4,25,0,3,RGB/Pepper/II/Virus/V_25_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_25_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_25_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_25_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,26,0,3,RGB/Pepper/II/Virus/V_26_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_26_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_26_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_26_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,26,15,3,RGB/Pepper/II/Virus/V_26_RGB_15_4.tiff,VNIR/Pepper/II/Virus/V_26_VNIR_15_4.png,VNIR_1000nm/Pepper/II/Virus/V_26_VNIR_1000nm_15_4.png,VNIR_800nm/Pepper/II/Virus/V_26_VNIR_800nm_15_4.png
val,Pepper/II/Virus/pot_4,27,0,3,RGB/Pepper/II/Virus/V_27_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_27_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_27_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_27_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,28,0,3,RGB/Pepper/II/Virus/V_28_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_28_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_28_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_28_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_4,28,15,3,RGB/Pepper/II/Virus/V_28_RGB_15_4.tiff,VNIR/Pepper/II/Virus/V_28_VNIR_15_4.png,VNIR_1000nm/Pepper/II/Virus/V_28_VNIR_1000nm_15_4.png,VNIR_800nm/Pepper/II/Virus/V_28_VNIR_800nm_15_4.png
val,Pepper/II/Virus/pot_4,29,0,3,RGB/Pepper/II/Virus/V_29_RGB_0_4.tiff,VNIR/Pepper/II/Virus/V_29_VNIR_0_4.png,VNIR_1000nm/Pepper/II/Virus/V_29_VNIR_1000nm_0_4.png,VNIR_800nm/Pepper/II/Virus/V_29_VNIR_800nm_0_4.png
val,Pepper/II/Virus/pot_40,2,0,3,RGB/Pepper/II/Virus/V_2_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_2_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_2_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_2_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,4,0,3,RGB/Pepper/II/Virus/V_4_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,4,5,3,RGB/Pepper/II/Virus/V_4_RGB_5_40.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_5_40.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_5_40.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_5_40.png
val,Pepper/II/Virus/pot_40,6,0,3,RGB/Pepper/II/Virus/V_6_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_6_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_6_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_6_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,7,0,3,RGB/Pepper/II/Virus/V_7_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_7_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_7_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_7_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,8,0,3,RGB/Pepper/II/Virus/V_8_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_8_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_8_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_8_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,9,0,3,RGB/Pepper/II/Virus/V_9_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_9_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_9_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_9_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,10,0,3,RGB/Pepper/II/Virus/V_10_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,10,5,3,RGB/Pepper/II/Virus/V_10_RGB_5_40.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_5_40.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_5_40.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_5_40.png
val,Pepper/II/Virus/pot_40,11,0,3,RGB/Pepper/II/Virus/V_11_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_11_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_11_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_11_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,12,0,3,RGB/Pepper/II/Virus/V_12_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_12_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_12_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_12_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,13,0,3,RGB/Pepper/II/Virus/V_13_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_13_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_13_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_13_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,14,0,3,RGB/Pepper/II/Virus/V_14_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_14_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_14_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_14_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,15,0,3,RGB/Pepper/II/Virus/V_15_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_15_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_15_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_15_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,16,0,3,RGB/Pepper/II/Virus/V_16_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,16,15,3,RGB/Pepper/II/Virus/V_16_RGB_15_40.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_15_40.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_15_40.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_15_40.png
val,Pepper/II/Virus/pot_40,17,0,3,RGB/Pepper/II/Virus/V_17_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_17_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_17_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_17_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,18,0,3,RGB/Pepper/II/Virus/V_18_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,18,15,3,RGB/Pepper/II/Virus/V_18_RGB_15_40.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_15_40.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_15_40.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_15_40.png
val,Pepper/II/Virus/pot_40,19,0,3,RGB/Pepper/II/Virus/V_19_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_19_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_19_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_19_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,20,0,3,RGB/Pepper/II/Virus/V_20_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_20_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_20_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_20_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,20,15,3,RGB/Pepper/II/Virus/V_20_RGB_15_40.tiff,VNIR/Pepper/II/Virus/V_20_VNIR_15_40.png,VNIR_1000nm/Pepper/II/Virus/V_20_VNIR_1000nm_15_40.png,VNIR_800nm/Pepper/II/Virus/V_20_VNIR_800nm_15_40.png
val,Pepper/II/Virus/pot_40,21,0,3,RGB/Pepper/II/Virus/V_21_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_21_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_21_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_21_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,22,0,3,RGB/Pepper/II/Virus/V_22_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_0_40.png
val,Pepper/II/Virus/pot_40,22,15,3,RGB/Pepper/II/Virus/V_22_RGB_15_40.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_15_40.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_15_40.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_15_40.png
val,Pepper/II/Virus/pot_40,23,0,3,RGB/Pepper/II/Virus/V_23_RGB_0_40.tiff,VNIR/Pepper/II/Virus/V_23_VNIR_0_40.png,VNIR_1000nm/Pepper/II/Virus/V_23_VNIR_1000nm_0_40.png,VNIR_800nm/Pepper/II/Virus/V_23_VNIR_800nm_0_40.png
